text,category
Can u talk about Asexuality.......... and the 10 different types of sexuality and diff b/w gender and  sexuality.......,None-of-the-above
"vasim asaraf wow how convenient? people are like that. k then leave it. yes every religion does that it includes Christianity too.see Im nt here to say which is right or wrong. Your religions have already done that. Here issue is when man does its not wrong. When women does it a sin. That discrimination is the problem. See Im just speaking about injustice. Bt u r speaking about sleeping with guyz. Man can easily get married to many women and stay with them in one house.  Thanks to law, if nt even today this will be the situation. I dont need culture to loyal to my husband. Women in ur culture will be having secret affairs. Bt I have the dareness to openly walk out of marriage if I dont like it . Many woman are scared to do that. Again its the culture. Its killing the couple who want to be together in the name honor killing. On the other hand its forcing a couple to stay in marriage even if they dont like it. keep it up",None-of-the-above
Really ; Your; Great,None-of-the-above
Good for health,None-of-the-above
God created Adam & Eve ....; Not Adam & Steve...,Homophobic-derogation
Karthik Karthik  Hi kaarthick iam karthick,None-of-the-above
Your will be happy 😊😊,None-of-the-above
Bro really thirunangai great,Counter-speech
Wooow good to see lot of positive comments and many people atleast now understand and respect their feelings.... 😃,Hope-Speech
I love malini what a attitude,None-of-the-above
Its good for india anyhow we have to reduce population lol am just kidding don't take it serious,None-of-the-above
"Yeah of course  I have an  example    areas   in  coimbatore like ghadhipuram  local  busstand  ,it happens in night  time",None-of-the-above
"Need freedom but it doesn’t means we can do anything like more then animals,nothing to say your admiring your proud.",Homophobic-derogation
Vantalunga Uber cool feminist hypocrites. Always talking about LGBT and other shitt.,Homophobic-derogation
Part 2 waiting...🙏,Hope-Speech
It's really super bro,Hope-Speech
"For the first time, I cried after watching a prank show..; When she danced for that guy, literally I cried😢",None-of-the-above
Please remove Transgender Prefix.; And she's more beautiful 😍,None-of-the-above
Looks like a good lady  must be a wise worldly lady very bold and informative lady ; Lets encourage them to lead a normal life,None-of-the-above
I do not judge him or her..Every human may have spirits that live with them.TB Joshua delivered the person with a man spirit t(  a woman making  them a man ) and a woman spirit ( a man making them a woman) Prophet  TB Joshua  delivers them and set them free...Now they live in a normal life with Jesus Christ;,None-of-the-above
sowmya narayan  Yeah if she is lesbian...if my mom is happy then I'm also happy...,None-of-the-above
Vera lvlyaaa....So many goosebumps moments in this video...Hats off to your work....Soon You will be the top prank channel in tamil...Advance congrats🙌🙌,Counter-speech
Brother really it's good...getting out of your comfort zone..and talking about these topics....👍hatts off....I really appreciate that...👏👏..,None-of-the-above
Madan video about new #intersteller object,None-of-the-above
Your Act is awesome 👏👏👏,Hope-Speech
Liked this film very much. Happy ending is such a rarity in gay themed films.,None-of-the-above
She exactly looks like a female,None-of-the-above
Very meaningful words bro,None-of-the-above
Blod speech.. Salute u sis..,None-of-the-above
I'm gay from Chennai I need Good friend want to share everything as a equal human,Hope-Speech
"My opinion is different, but I will support anyone who fights for their personal rights and choice. Everyone has their own rights. Good judgment 🙏🏻",Hope-Speech
Plz post this comment in meera mithun instagram,None-of-the-above
She is bisexual,None-of-the-above
Jesus loves for you,Hope-Speech
Hey u guys I like whether ur scripted or true . compared to other prank channel...ur doing dft concepts n pranks,Hope-Speech
Great acting bro,None-of-the-above
Can you pls give the mic to homosexual ppl and ask how they feel ?? Will the camera turn tat side as well ???,None-of-the-above
Hamelton Melvin   super.you are very great.. your one of the good example for our people..but i am very  low compare with  you.because I am completely schooling only.i was discontinue in my higher education.at that time I was facing my sexsual abuse.but .i was unterstend my strength. when I came to Chennai my age is only 18.but I had confident.,Hope-Speech
Am a gay..Am not committed and am waiting for my lovable partner am 22 chennai,Hope-Speech
You are from He'll. ... Let God intervene and correct you...,None-of-the-above
Stfu don't act cool,None-of-the-above
That's good girl,None-of-the-above
Speak about osho,None-of-the-above
18:30 I am crying,Counter-speech
Where / what is the purpose to be with them for a life time as a life partner.,None-of-the-above
Latif's acting is commendable.... Emotions are emotions...,Counter-speech
Such a great personality she is,Hope-Speech
Change title aww she's beautiful 😍😍😍😍😘😘😘❤❤❤❤❤ she's a women,None-of-the-above
"girubhakar T  Lol,you must read my statement clearly..even as a boy I dont walk at 2 am bcoz i wanna  sleep that time..",None-of-the-above
Thanks a lot (ending),None-of-the-above
We both stories same but the family and friend r not supported 😔😔😔   but one thing what i think ill do that. Then one day they will understand what we are. Im waiting for that happy day.. waiting......,Hope-Speech
My opinion is having sex is their own personal life and we shouldn't judge are stop it ; But I don't why it is becoming a mistake and it is very better to control even birth rate also,Counter-speech
SuperKiko112 we dunno how they lived rte..we only know that they existed... and from some texts (indian ) we come to know that few condemned it but on the larger scale they consisted and it is all natural .... the parade is happening because these people were suffering from a longer time as they couldn't come out to the society and they get married and suffer..its a problem to both the partners ..this parade could bring awareness to homosexuals who are still in the closet .. may be an organised one could be better ..,Counter-speech
Did u know that women experience more pleasure when they have sex with other women?? Study solludhu! Nan sollala! go Google it.,None-of-the-above
it adhu but anaal really she has acted nicely 🤗great speech by malini😊,None-of-the-above
Hi I need ur friendship,None-of-the-above
Brooo part 2ku waiting bro broo semma act broo hatsoff broo👏🙏,Hope-Speech
Vijay Sethupathi dubbed voice superb..,None-of-the-above
woooooow what a great story. ....; mani shankar I really respect your brave n wise decisions. ...; god bless you mani shankar,None-of-the-above
"Shrinivasan Kannan  This society accepts LGBT, I accept them for what they are.",Hope-Speech
